ticker,date,open_price,close_price,high_price,low_price,volume_traded,market_cap
KQ,2020-01-28,33.38,34.02,34.69,32.72,357688,12167482
KQ,2020-01-29,34.77,35.49,36.4,33.73,953046,33827959
KQ,2020-01-30,36.27,37.08,37.7,35.89,104831,3887568
KQ,2020-01-31,35.96,35.51,37.85,33.89,931278,33066592
KQ,2020-02-03,33.62,33.03,35.28,32.12,214776,7093839
KQ,2020-02-04,36.61,37.46,38.34,36.36,461176,17276989
KQ,2020-02-05,34.7,35.14,35.47,33.19,636504,22368443
KQ,2020-02-06,33.18,33.77,34.84,33.0,269772,9109073
KQ,2020-02-07,33.67,32.86,35.36,31.56,613870,20171060
KQ,2020-02-10,32.89,33.43,34.82,31.72,28561,954796
KQ,2020-02-11,33.88,34.18,34.54,32.25,809026,27656323
KQ,2020-02-12,34.19,34.9,36.05,33.95,850456,29677369
KQ,2020-02-13,34.59,35.59,37.31,33.68,447308,15917540
KQ,2020-02-14,33.79,33.64,34.92,33.63,538841,18125391
KQ,2020-02-17,35.8,36.32,36.78,34.57,637031,23139834
KQ,2020-02-18,35.06,34.6,36.68,33.82,150541,5208628
KQ,2020-02-19,32.93,32.18,34.24,31.7,765886,24644600
KQ,2020-02-20,36.77,37.06,37.61,36.59,659520,24441161
KQ,2020-02-21,33.37,33.05,34.64,31.57,797792,26368009
KQ,2020-02-24,36.25,36.23,37.17,35.62,917786,33255965
KQ,2020-02-25,33.94,34.27,36.18,33.64,861808,29530505
KQ,2020-02-26,35.63,35.76,36.1,34.1,82438,2947892
KQ,2020-02-27,35.35,35.69,37.02,34.27,727777,25975959
KQ,2020-02-28,33.47,32.88,35.1,32.03,946627,31128946
KQ,2020-03-02,34.48,33.8,36.26,33.66,929859,31428138
KQ,2020-03-03,35.22,35.69,37.64,34.83,236906,8454149
KQ,2020-03-04,35.8,35.67,35.91,35.44,186912,6666493
KQ,2020-03-05,35.19,36.19,37.21,33.85,272071,9846929
KQ,2020-03-06,32.88,32.19,34.65,32.16,734412,23637157
KQ,2020-03-09,35.03,35.56,36.73,33.99,51738,1839839
KQ,2020-03-10,34.69,34.03,35.54,33.64,144343,4912349
KQ,2020-03-11,33.37,32.67,34.81,31.35,963383,31476669
KQ,2020-03-12,34.18,33.89,35.65,32.83,561906,19042902
KQ,2020-03-13,33.84,33.0,34.85,32.1,47463,1566344
KQ,2020-03-16,34.65,34.66,35.52,34.13,670727,23247159
KQ,2020-03-17,36.46,37.42,39.05,35.33,561162,20998313
KQ,2020-03-18,35.82,35.63,36.56,34.19,908014,32349014
KQ,2020-03-19,33.09,33.05,33.56,32.55,647934,21412976
KQ,2020-03-20,33.13,32.81,34.15,31.44,161706,5305148
KQ,2020-03-23,35.16,34.66,35.27,33.84,152208,5275345
KQ,2020-03-24,33.4,34.0,35.72,31.44,370460,12595825
KQ,2020-03-25,35.6,36.08,36.48,35.29,876926,31643869
KQ,2020-03-26,36.36,35.61,37.62,34.36,692385,24656099
KQ,2020-03-27,33.36,32.54,33.95,32.35,766915,24955803
KQ,2020-03-30,36.58,37.09,37.6,36.34,270931,10048123
KQ,2020-03-31,36.21,35.54,36.3,35.05,54637,1941772
KQ,2020-04-01,32.85,32.33,33.99,32.17,308371,9969157
KQ,2020-04-02,35.74,35.24,36.53,34.15,628281,22138478
KQ,2020-04-03,34.7,35.6,35.82,33.88,475044,16913544
KQ,2020-04-06,33.01,33.45,34.52,31.18,334349,11182309
KQ,2020-04-07,32.88,32.79,33.54,31.53,174315,5715573
KQ,2020-04-08,33.81,34.48,35.0,33.5,478240,16490078
KQ,2020-04-09,34.27,33.75,35.63,32.55,346772,11703834
KQ,2020-04-10,34.39,34.89,36.03,32.46,454903,15870912
KQ,2020-04-13,34.95,34.62,36.65,33.63,59801,2070430
KQ,2020-04-14,35.04,35.89,36.42,34.28,595710,21378482
KQ,2020-04-15,33.33,33.24,35.25,31.97,775118,25766317
KQ,2020-04-16,36.53,36.99,37.98,34.89,335592,12414975
KQ,2020-04-17,34.05,34.69,36.0,32.06,161525,5603688
KQ,2020-04-20,35.6,35.55,36.27,33.91,45886,1631280
KQ,2020-04-21,34.5,34.26,36.46,33.35,467434,16016000
KQ,2020-04-22,33.19,33.26,34.82,32.69,308194,10249985
KQ,2020-04-23,33.16,33.91,34.5,32.47,71978,2441070
KQ,2020-04-24,34.3,34.5,35.98,33.65,948041,32702768
KQ,2020-04-27,36.45,36.13,36.51,35.77,274278,9909788
KQ,2020-04-28,34.29,34.71,34.74,33.63,299050,10379623
KQ,2020-04-29,33.27,33.31,34.64,32.94,570521,19003972
KQ,2020-04-30,36.01,36.24,37.22,34.35,195416,7081424
KQ,2020-05-01,33.2,32.61,33.28,32.32,424076,13829013
KQ,2020-05-04,33.92,33.94,34.13,32.04,915135,31060245
KQ,2020-05-05,35.0,34.97,35.84,33.14,680266,23791422
KQ,2020-05-06,33.0,32.98,33.66,32.17,206649,6816264
KQ,2020-05-07,33.52,32.96,34.28,31.74,732409,24139745
KQ,2020-05-08,35.92,36.04,36.14,34.89,988242,35614211
KQ,2020-05-11,34.67,34.12,35.7,32.14,878641,29974992
KQ,2020-05-12,35.09,34.18,36.41,32.72,972922,33258965
KQ,2020-05-13,34.04,34.75,36.18,32.39,952770,33110860
KQ,2020-05-14,34.08,33.97,34.12,33.82,720602,24477018
KQ,2020-05-15,33.15,33.19,33.49,32.02,59890,1987530
KQ,2020-05-18,35.57,34.83,36.82,33.78,673275,23447229
KQ,2020-05-19,33.44,34.19,36.05,32.64,371626,12706013
KQ,2020-05-20,34.82,35.26,35.42,33.59,365226,12879358
KQ,2020-05-21,33.26,33.21,34.61,31.41,797161,26472029
KQ,2020-05-22,36.56,36.0,37.02,35.04,606156,21820285
KQ,2020-05-25,34.62,33.91,35.41,32.47,736842,24988064
KQ,2020-05-26,33.2,32.25,33.72,32.03,624322,20132419
KQ,2020-05-27,36.17,37.05,38.65,34.21,928848,34413943
KQ,2020-05-28,36.16,36.84,38.82,34.55,183984,6777471
KQ,2020-05-29,35.83,35.26,37.66,34.37,777336,27410888
KQ,2020-06-01,33.63,34.06,34.26,33.53,611812,20838385
KQ,2020-06-02,32.93,32.11,34.11,30.37,199356,6400683
KQ,2020-06-03,32.89,32.8,33.15,31.63,395752,12979740
KQ,2020-06-04,34.19,34.47,34.91,32.23,35315,1217411
KQ,2020-06-05,32.86,32.21,33.05,32.04,884746,28499971
KQ,2020-06-08,34.01,33.51,34.38,31.95,147300,4936390
KQ,2020-06-09,35.66,35.91,36.14,33.81,366129,13148308
KQ,2020-06-10,36.36,36.56,36.93,34.95,93971,3435862
KQ,2020-06-11,36.33,35.77,38.09,35.19,798796,28576518
KQ,2020-06-12,34.38,34.89,35.8,33.57,183482,6401074
KQ,2020-06-15,34.06,33.62,35.93,32.1,205745,6916304
KQ,2020-06-16,36.02,35.36,37.28,34.46,250707,8865412
KQ,2020-06-17,34.72,33.81,34.75,32.57,441292,14918689
KQ,2020-06-18,33.28,34.14,34.47,32.83,856340,29237455
KQ,2020-06-19,33.7,34.48,35.44,33.07,33901,1168869
KQ,2020-06-22,34.43,34.1,35.58,32.99,165032,5628187
KQ,2020-06-23,36.19,35.29,36.36,33.31,543921,19197341
KQ,2020-06-24,35.67,36.45,38.39,34.75,728971,26570504
KQ,2020-06-25,33.16,33.67,34.75,31.24,113425,3819205
KQ,2020-06-26,35.77,36.16,37.03,33.93,718757,25988812
KQ,2020-06-29,34.79,34.53,36.73,32.65,848702,29307710
KQ,2020-06-30,35.9,36.64,38.29,34.81,226973,8315497
KQ,2020-07-01,33.64,34.28,36.04,32.24,421650,14453329
KQ,2020-07-02,33.87,34.51,35.26,32.84,65016,2243718
KQ,2020-07-03,33.23,32.5,33.96,31.99,860400,27966773
KQ,2020-07-06,36.5,37.1,38.97,34.86,309578,11483837
KQ,2020-07-07,36.47,37.04,38.29,34.65,312013,11556766
KQ,2020-07-08,34.47,33.64,35.38,32.63,440047,14805023
KQ,2020-07-09,35.94,36.31,36.99,33.96,622952,22619608
KQ,2020-07-10,35.82,36.16,36.81,35.73,313130,11322275
KQ,2020-07-13,35.51,36.25,36.91,33.8,863491,31299255
KQ,2020-07-14,36.25,35.35,38.09,34.42,572137,20225333
KQ,2020-07-15,33.6,33.72,35.03,32.05,820935,27683648
KQ,2020-07-16,36.32,35.66,37.67,34.84,415213,14807296
KQ,2020-07-17,35.89,36.38,36.84,34.6,346276,12598329
KQ,2020-07-20,34.0,33.79,34.92,33.29,937818,31693516
KQ,2020-07-21,36.22,35.6,36.92,35.08,399775,14231616
KQ,2020-07-22,34.76,35.42,36.31,34.51,140885,4989721
KQ,2020-07-23,35.41,35.29,35.59,34.52,667553,23559401
KQ,2020-07-24,34.53,34.66,35.57,32.72,70380,2439358
KQ,2020-07-27,35.51,36.33,36.39,34.31,321531,11679728
KQ,2020-07-28,36.52,36.41,37.22,35.42,235127,8559812
KQ,2020-07-29,34.24,34.78,36.66,32.52,661533,23005821
KQ,2020-07-30,33.82,33.56,33.89,33.24,453656,15224523
KQ,2020-07-31,34.71,33.97,35.72,33.62,108086,3671461
KQ,2020-08-03,33.96,34.38,35.11,32.36,234148,8049316
KQ,2020-08-04,33.42,33.78,35.61,33.13,947557,32004230
KQ,2020-08-05,34.19,33.99,35.86,33.72,193974,6593945
KQ,2020-08-06,36.0,35.68,37.91,34.55,984003,35112126
KQ,2020-08-07,35.43,36.23,36.78,34.99,703324,25482122
KQ,2020-08-10,33.4,33.71,34.63,32.85,806379,27182559
KQ,2020-08-11,33.6,34.22,35.13,31.69,214398,7336248
KQ,2020-08-12,34.09,34.15,34.87,33.53,275043,9391951
KQ,2020-08-13,32.89,31.95,33.59,30.52,126967,4056491
KQ,2020-08-14,32.82,33.51,35.45,32.12,339329,11372211
KQ,2020-08-17,33.8,34.48,36.21,33.23,97516,3362413
KQ,2020-08-18,34.12,33.35,34.8,32.41,204817,6831355
KQ,2020-08-19,34.71,34.34,35.82,33.66,971225,33356137
KQ,2020-08-20,35.16,34.5,35.37,33.8,604743,20861711
KQ,2020-08-21,33.19,32.88,34.48,31.84,868541,28559990
KQ,2020-08-24,35.55,36.22,37.76,34.91,785229,28438902
KQ,2020-08-25,33.57,33.93,35.89,31.91,432757,14684406
KQ,2020-08-26,33.52,33.64,35.1,32.38,589282,19825521
KQ,2020-08-27,33.29,34.11,34.5,32.66,596249,20339048
KQ,2020-08-28,33.17,32.65,33.87,30.82,825539,26949817
KQ,2020-08-31,36.76,37.44,38.14,35.34,496484,18590739
KQ,2020-09-01,35.93,35.24,37.21,33.69,13722,483536
KQ,2020-09-02,34.07,34.93,36.56,33.45,839851,29332772
KQ,2020-09-03,36.78,37.14,38.0,36.2,138452,5142750
KQ,2020-09-04,33.12,32.42,33.57,31.41,681748,22105588
KQ,2020-09-07,35.85,35.23,36.04,33.93,603795,21269852
KQ,2020-09-08,36.38,37.28,37.49,35.4,901225,33597685
KQ,2020-09-09,35.92,34.95,37.75,33.52,163912,5728995
KQ,2020-09-10,35.07,35.72,36.72,34.53,439627,15704633
KQ,2020-09-11,34.94,34.03,36.76,32.12,292243,9945267
KQ,2020-09-14,34.85,35.84,36.16,33.77,53891,1931430
KQ,2020-09-15,33.47,32.87,34.65,32.61,236310,7767291
KQ,2020-09-16,34.07,33.34,35.68,32.89,289554,9652310
KQ,2020-09-17,33.12,33.34,34.24,32.83,448660,14959283
KQ,2020-09-18,36.76,35.89,37.28,34.82,647331,23235701
KQ,2020-09-21,36.1,36.9,37.48,35.46,210041,7750252
KQ,2020-09-22,35.55,35.47,37.2,34.0,657658,23325476
KQ,2020-09-23,35.79,34.9,35.81,33.33,52972,1848728
KQ,2020-09-24,34.89,35.54,35.96,34.63,26834,953747
KQ,2020-09-25,36.35,36.03,36.9,35.73,683740,24636046
KQ,2020-09-28,34.29,35.18,35.22,33.4,363328,12781569
KQ,2020-09-29,36.34,36.97,38.09,34.36,37541,1387729
KQ,2020-09-30,33.19,33.66,35.17,31.97,232895,7839412
KQ,2020-10-01,32.92,32.55,33.27,31.59,498459,16226210
KQ,2020-10-02,34.67,34.52,36.17,33.26,270084,9322414
KQ,2020-10-05,35.51,36.05,37.72,34.19,718577,25904558
KQ,2020-10-06,33.59,33.83,34.23,32.47,609274,20609358
KQ,2020-10-07,34.61,33.67,35.14,32.21,783979,26394811
KQ,2020-10-08,34.99,35.75,36.73,34.29,514933,18407617
KQ,2020-10-09,36.39,35.45,37.35,34.79,467900,16587639
KQ,2020-10-12,35.53,34.8,37.17,33.66,215095,7485679
KQ,2020-10-13,36.75,35.8,37.13,34.42,488408,17486978
KQ,2020-10-14,33.31,33.81,35.32,31.56,467260,15796218
KQ,2020-10-15,36.43,36.5,37.21,34.99,189138,6904397
KQ,2020-10-16,34.71,35.28,36.05,33.01,777315,27426289
KQ,2020-10-19,36.56,35.92,36.94,34.63,550967,19791983
KQ,2020-10-20,33.58,33.18,34.55,31.47,643863,21361814
KQ,2020-10-21,34.54,35.16,35.65,32.82,57395,2018058
KQ,2020-10-22,33.26,34.24,35.95,32.61,699057,23935535
KQ,2020-10-23,35.26,35.1,37.17,34.22,43485,1526463
KQ,2020-10-26,34.34,34.48,35.96,33.12,731653,25226443
KQ,2020-10-27,33.3,33.95,35.2,32.22,463007,15717239
KQ,2020-10-28,35.74,34.87,37.39,34.34,621800,21679853
KQ,2020-10-29,33.77,34.28,35.56,33.36,158114,5419970
KQ,2020-10-30,35.28,35.86,37.85,35.09,827018,29655279
KQ,2020-11-02,36.75,36.23,37.49,34.29,101964,3693849
KQ,2020-11-03,35.01,35.91,36.27,34.14,597715,21461609
KQ,2020-11-04,33.49,34.22,34.75,32.99,543974,18615750
KQ,2020-11-05,33.54,34.45,35.58,32.33,785726,27071638
KQ,2020-11-06,35.88,36.02,36.73,35.75,928990,33464890
KQ,2020-11-09,33.35,34.02,35.38,32.58,834043,28370858
KQ,2020-11-10,35.94,35.87,36.74,34.46,827462,29677956
KQ,2020-11-11,35.31,35.25,36.43,34.88,957343,33750192
KQ,2020-11-12,36.75,36.96,37.88,36.17,363909,13450907
KQ,2020-11-13,34.52,34.87,35.28,32.78,657429,22925270
KQ,2020-11-16,35.96,35.21,37.51,34.05,497130,17504712
KQ,2020-11-17,35.01,35.33,35.89,34.35,203837,7201960
KQ,2020-11-18,33.48,33.57,34.28,31.67,957177,32133694
KQ,2020-11-19,36.51,36.69,37.53,36.31,549735,20168178
KQ,2020-11-20,36.63,36.91,38.53,36.36,982982,36283353
KQ,2020-11-23,35.91,36.34,38.32,34.92,691695,25134320
KQ,2020-11-24,35.61,36.15,37.2,35.18,762114,27552784
KQ,2020-11-25,35.85,36.81,37.06,35.18,48465,1783773
KQ,2020-11-26,34.04,34.76,36.51,33.24,584401,20314736
KQ,2020-11-27,35.29,35.94,36.45,35.17,704186,25309802
KQ,2020-11-30,34.78,35.62,37.58,34.37,490695,17478492
KQ,2020-12-01,35.71,35.13,36.22,34.41,742957,26099162
KQ,2020-12-02,36.48,37.19,38.07,36.44,84254,3133627
KQ,2020-12-03,33.3,32.47,34.48,30.56,909762,29542807
KQ,2020-12-04,33.65,33.17,35.38,31.75,380925,12635014
KQ,2020-12-07,35.29,35.02,35.5,34.1,970748,33998147
KQ,2020-12-08,33.05,33.68,35.34,31.28,67187,2262726
KQ,2020-12-09,36.51,35.83,37.94,34.47,624803,22388665
KQ,2020-12-10,33.04,32.35,34.81,31.25,383630,12408615
KQ,2020-12-11,34.17,34.41,35.31,33.76,406909,14000993
KQ,2020-12-14,33.98,33.38,34.02,32.14,142067,4742786
KQ,2020-12-15,35.15,34.68,36.53,34.05,559928,19419850
KQ,2020-12-16,34.15,34.91,36.9,33.83,617525,21558461
KQ,2020-12-17,33.48,33.65,35.25,32.0,839661,28252804
KQ,2020-12-18,34.42,34.64,35.55,32.61,968763,33559410
KQ,2020-12-21,33.24,33.16,33.24,31.64,762507,25284774
KQ,2020-12-22,32.85,33.23,34.89,32.68,917339,30480369
KQ,2020-12-23,33.04,33.81,35.09,31.82,155748,5265359
KQ,2020-12-24,34.06,33.34,35.65,32.69,727998,24269608
KQ,2020-12-25,36.45,35.69,36.7,33.93,580706,20724137
KQ,2020-12-28,34.52,34.03,35.9,32.93,938717,31945688
KQ,2020-12-29,35.0,35.76,37.27,33.62,349076,12481927
KQ,2020-12-30,34.41,34.65,36.46,34.37,798417,27663240
KQ,2020-12-31,33.25,32.76,34.01,31.8,621324,20355429
KQ,2021-01-01,34.28,33.41,34.47,33.11,17769,593693
KQ,2021-01-04,34.38,34.48,34.68,33.33,239697,8265669
KQ,2021-01-05,33.93,33.48,35.05,32.64,128020,4285561
KQ,2021-01-06,36.78,35.96,36.81,35.51,804926,28948118
KQ,2021-01-07,35.5,34.81,35.71,34.5,665695,23172553
KQ,2021-01-08,34.23,33.88,35.38,32.43,957079,32421251
KQ,2021-01-11,34.68,34.91,35.37,34.41,938439,32763432
KQ,2021-01-12,35.78,35.34,36.75,33.46,750624,26529773
KQ,2021-01-13,33.39,34.33,35.06,31.42,27817,954981
KQ,2021-01-14,34.13,34.85,35.77,32.96,225934,7872985
KQ,2021-01-15,35.95,35.29,37.79,34.44,513388,18117078
KQ,2021-01-18,33.01,32.2,34.18,30.88,968045,31174747
KQ,2021-01-19,34.06,33.5,34.22,33.39,294127,9854697
KQ,2021-01-20,34.84,34.1,35.11,33.08,833914,28438061
KQ,2021-01-21,35.34,36.18,38.0,35.22,763060,27608910
KQ,2021-01-22,36.03,35.81,36.3,34.43,391306,14011225
KQ,2021-01-25,35.64,36.4,37.63,34.79,323248,11765334
KQ,2021-01-26,34.4,35.3,35.46,33.22,194575,6869355
KQ,2021-01-27,34.33,34.56,36.1,32.45,218082,7535840
KQ,2021-01-28,33.68,33.13,34.6,32.96,608280,20150021
KQ,2021-01-29,35.56,34.63,36.71,33.14,236536,8192108
KQ,2021-02-01,33.55,34.23,35.45,31.91,615307,21061566
KQ,2021-02-02,33.4,33.91,34.37,32.92,643150,21806954
KQ,2021-02-03,33.24,33.19,34.13,32.73,56210,1865774
KQ,2021-02-04,33.8,34.07,35.73,32.72,558329,19021894
KQ,2021-02-05,33.51,34.09,35.49,32.65,491345,16748685
KQ,2021-02-08,34.86,33.94,35.69,33.91,496219,16842604
KQ,2021-02-09,34.48,33.66,35.93,33.52,366721,12343203
KQ,2021-02-10,32.95,33.33,34.96,32.69,260113,8669407
KQ,2021-02-11,33.2,33.14,33.63,32.76,949864,31475382
KQ,2021-02-12,33.34,33.58,35.46,33.22,835982,28069765
KQ,2021-02-15,35.43,36.19,36.3,34.7,75129,2718575
KQ,2021-02-16,32.85,32.34,34.34,31.62,104837,3389933
KQ,2021-02-17,36.69,37.32,38.97,36.23,338549,12635513
KQ,2021-02-18,34.9,35.1,36.12,33.26,76221,2675012
KQ,2021-02-19,34.76,34.06,35.61,33.94,882490,30059383
KQ,2021-02-22,36.12,35.59,37.38,33.68,26950,959256
KQ,2021-02-23,36.72,35.82,38.0,34.12,663947,23784973
KQ,2021-02-24,32.88,31.93,34.06,30.02,385260,12301646
KQ,2021-02-25,34.94,34.13,36.81,33.76,262090,8944316
KQ,2021-02-26,34.53,34.03,36.25,33.62,792837,26983645
KQ,2021-03-01,35.59,35.51,36.13,34.94,915511,32506387
KQ,2021-03-02,33.3,33.78,34.14,32.3,563545,19034907
KQ,2021-03-03,35.78,34.99,36.51,34.46,665951,23301569
KQ,2021-03-04,34.25,33.32,34.52,31.91,370569,12349154
KQ,2021-03-05,35.92,35.02,37.24,33.17,895521,31361007
KQ,2021-03-08,34.99,35.59,36.79,34.14,595143,21179632
KQ,2021-03-09,34.02,33.52,34.41,32.35,432358,14493062
KQ,2021-03-10,32.81,32.16,34.7,31.0,167662,5391784
KQ,2021-03-11,35.91,35.41,36.5,34.35,223694,7921862
KQ,2021-03-12,34.3,35.26,35.86,33.46,60612,2137132
KQ,2021-03-15,36.39,35.85,36.49,34.39,754127,27034089
KQ,2021-03-16,35.4,36.1,37.95,34.93,761829,27503601
KQ,2021-03-17,34.83,34.95,35.0,34.0,384869,13452903
KQ,2021-03-18,35.76,35.94,37.74,34.45,978226,35160735
KQ,2021-03-19,36.0,36.38,37.88,34.61,743492,27050232
KQ,2021-03-22,35.44,35.4,35.66,33.48,517820,18330640
KQ,2021-03-23,34.93,34.43,36.32,32.48,793512,27318871
KQ,2021-03-24,33.93,34.92,36.09,33.13,480977,16794964
KQ,2021-03-25,34.7,34.32,35.03,32.83,146082,5013595
KQ,2021-03-26,36.48,36.51,37.02,35.71,228709,8350694
KQ,2021-03-29,33.82,34.22,35.53,32.44,281773,9641322
KQ,2021-03-30,34.13,33.4,35.41,32.68,227433,7596429
KQ,2021-03-31,33.34,32.9,34.46,32.07,72496,2385005
KQ,2021-04-01,34.02,34.79,35.06,33.77,659958,22957699
KQ,2021-04-02,34.86,35.39,35.52,33.13,24015,849910
KQ,2021-04-05,35.27,35.17,36.55,34.6,863755,30379715
KQ,2021-04-06,34.29,34.3,35.39,32.41,987172,33859178
KQ,2021-04-07,33.43,32.57,35.36,31.04,38965,1269021
KQ,2021-04-08,35.36,35.65,36.03,34.01,459948,16398556
KQ,2021-04-09,34.74,34.54,35.9,34.32,533085,18411291
KQ,2021-04-12,33.29,33.97,34.73,31.61,758443,25762506
KQ,2021-04-13,35.28,34.65,35.35,32.74,649567,22509829
KQ,2021-04-14,33.1,32.8,34.13,31.0,386481,12675725
KQ,2021-04-15,36.36,36.32,37.91,34.51,828941,30111124
KQ,2021-04-16,33.55,33.94,35.06,33.24,857073,29085400
KQ,2021-04-19,35.61,35.45,35.78,35.43,907377,32165796
KQ,2021-04-20,33.07,33.93,35.77,32.99,280288,9510842
KQ,2021-04-21,34.17,34.76,36.54,32.5,433353,15064716
KQ,2021-04-22,32.92,32.87,33.1,32.37,888239,29192231
KQ,2021-04-23,35.05,35.33,36.89,33.91,422041,14910472
KQ,2021-04-26,34.74,34.88,35.53,33.33,401609,14009191
KQ,2021-04-27,34.43,34.53,35.15,33.53,652076,22517220
KQ,2021-04-28,34.63,35.48,36.54,33.77,52582,1865393
KQ,2021-04-29,35.28,34.68,36.04,33.86,19132,663510
KQ,2021-04-30,35.64,35.47,37.47,35.16,267855,9499835
KQ,2021-05-03,35.24,35.46,36.57,33.6,516000,18295027
KQ,2021-05-04,35.56,36.12,38.0,34.42,230632,8331527
KQ,2021-05-05,34.71,35.51,36.81,33.37,880200,31252234
KQ,2021-05-06,35.64,35.84,35.92,34.09,446947,16020401
KQ,2021-05-07,34.94,35.77,37.55,33.24,995480,35603567
KQ,2021-05-10,35.73,35.77,37.03,35.58,742257,26547880
KQ,2021-05-11,36.53,36.01,36.79,34.63,979271,35267362
KQ,2021-05-12,35.34,35.68,37.14,35.3,509900,18194488
KQ,2021-05-13,34.2,33.59,35.64,31.69,37140,1247558
KQ,2021-05-14,33.77,32.95,35.53,32.44,905553,29834697
KQ,2021-05-17,35.4,34.86,37.1,32.93,801385,27934522
KQ,2021-05-18,33.26,32.44,33.28,31.71,268696,8716230
KQ,2021-05-19,36.5,36.77,38.3,35.17,684147,25155786
KQ,2021-05-20,34.01,34.68,35.11,33.03,863048,29931387
KQ,2021-05-21,36.36,35.72,36.95,34.76,132868,4746120
KQ,2021-05-24,35.61,35.56,36.12,33.78,56134,1996030
KQ,2021-05-25,34.12,34.97,36.64,32.75,261206,9134145
KQ,2021-05-26,35.29,35.18,35.69,34.92,905987,31874836
KQ,2021-05-27,33.29,32.78,34.71,30.99,493022,16159941
KQ,2021-05-28,32.89,32.1,34.37,31.41,332837,10684803
KQ,2021-05-31,34.9,34.38,36.14,34.34,373279,12832292
KQ,2021-06-01,36.07,35.43,36.3,33.49,875936,31032871
KQ,2021-06-02,35.8,36.0,36.17,35.04,173149,6233209
KQ,2021-06-03,34.6,34.25,35.88,33.84,532968,18251549
KQ,2021-06-04,32.89,33.55,34.96,32.59,980096,32877496
KQ,2021-06-07,35.86,36.65,37.61,35.85,261879,9598850
KQ,2021-06-08,36.78,36.23,37.31,36.14,543221,19683509
KQ,2021-06-09,35.98,35.76,36.08,34.49,346920,12406425
KQ,2021-06-10,35.79,34.96,36.03,34.37,764828,26735715
KQ,2021-06-11,33.27,32.3,34.83,31.5,451654,14590185
KQ,2021-06-14,34.32,33.32,34.9,32.98,293090,9765771
KQ,2021-06-15,33.56,34.52,36.0,32.66,589682,20354591
KQ,2021-06-16,36.71,37.54,38.1,36.08,820700,30810935
KQ,2021-06-17,36.43,36.19,36.85,35.98,97720,3536337
KQ,2021-06-18,35.09,36.0,37.49,34.48,211320,7607555
KQ,2021-06-21,33.26,32.44,33.53,30.82,448773,14557185
KQ,2021-06-22,34.07,34.08,35.91,33.8,208220,7096850
KQ,2021-06-23,36.47,37.3,38.41,35.21,620673,23151115
KQ,2021-06-24,33.9,33.22,35.47,31.24,648882,21558016
KQ,2021-06-25,35.68,34.77,36.78,34.09,449507,15631097
KQ,2021-06-28,34.89,35.24,35.67,32.9,435997,15363091
KQ,2021-06-29,33.96,33.29,35.2,32.01,866792,28856441
KQ,2021-06-30,34.08,33.32,34.59,33.15,944330,31464319
KQ,2021-07-01,34.98,35.0,36.89,33.75,680530,23820893
KQ,2021-07-02,34.3,33.51,35.29,32.5,224120,7509997
KQ,2021-07-05,36.18,36.57,37.38,35.32,423315,15479277
KQ,2021-07-06,36.08,36.9,38.84,35.76,490610,18105054
KQ,2021-07-07,36.12,35.35,36.3,33.55,106127,3751649
KQ,2021-07-08,33.24,33.82,35.31,31.73,432817,14636234
KQ,2021-07-09,35.68,35.49,37.62,34.1,993761,35269930
KQ,2021-07-12,32.97,32.62,34.55,31.86,152813,4984767
KQ,2021-07-13,33.1,33.15,34.42,32.92,514492,17056191
KQ,2021-07-14,34.4,33.96,35.36,33.03,61186,2077814
KQ,2021-07-15,36.65,36.53,37.63,35.97,575294,21016529
KQ,2021-07-16,36.46,36.19,36.58,35.88,393497,14242312
KQ,2021-07-19,33.62,34.49,34.78,31.84,399306,13773591
KQ,2021-07-20,36.51,36.17,38.24,34.27,162310,5871054
KQ,2021-07-21,33.69,33.1,34.87,31.61,364949,12078005
KQ,2021-07-22,36.37,35.71,38.26,34.49,997895,35630871
KQ,2021-07-23,35.19,34.62,36.53,34.22,906505,31387302
KQ,2021-07-26,33.66,33.78,35.23,31.87,367000,12398776
KQ,2021-07-27,32.83,32.1,33.17,31.7,32701,1049543
KQ,2021-07-28,36.28,35.43,36.66,34.6,725551,25703362
KQ,2021-07-29,32.8,33.51,35.49,32.56,876186,29363834
KQ,2021-07-30,35.52,35.78,36.26,34.73,265264,9491791
KQ,2021-08-02,35.4,35.29,36.27,34.36,277296,9785056
KQ,2021-08-03,36.3,36.43,37.4,35.37,162278,5912169
KQ,2021-08-04,33.54,34.23,35.27,32.72,133600,4573727
KQ,2021-08-05,36.73,36.56,36.87,35.74,272924,9979200
KQ,2021-08-06,35.01,35.28,35.34,33.95,390753,13787430
KQ,2021-08-09,33.92,33.61,35.59,33.07,578390,19442577
KQ,2021-08-10,35.91,36.65,37.63,35.34,728215,26686551
KQ,2021-08-11,34.42,35.27,36.31,32.64,987634,34835686
KQ,2021-08-12,33.9,32.96,35.9,31.44,382922,12621788
KQ,2021-08-13,36.71,36.21,37.36,35.4,371448,13449823
KQ,2021-08-16,33.12,32.93,33.34,31.1,406026,13368476
KQ,2021-08-17,35.14,35.22,36.09,33.72,564126,19867011
KQ,2021-08-18,36.16,35.56,37.0,34.32,584502,20786398
KQ,2021-08-19,33.25,33.81,34.34,31.32,968982,32764440
KQ,2021-08-20,36.26,36.43,38.42,36.05,352459,12839336
KQ,2021-08-23,34.79,35.37,36.92,32.99,711846,25180566
KQ,2021-08-24,34.19,33.61,34.76,32.46,676023,22722963
